-fno-vectorize,-fopenmp,-DN=512,-O0,OMP_NUM_THREADS,Run_Iteration,Result
True,True,-DN=128,-O2,4,2,0.000245
True,True,-DN=128,-O2,5,2,0.000348
True,True,-DN=128,-O2,6,2,0.000245
True,True,-DN=128,-O2,7,2,0.000244
True,True,-DN=128,-O2,8,2,0.000245
True,True,-DN=128,-O2,9,2,0.000246
True,True,-DN=128,-O2,10,2,0.000248
True,True,-DN=128,-O2,11,2,0.000232
True,True,-DN=128,-O2,12,2,0.000251
True,True,-DN=128,-O2,13,2,0.00025
True,True,-DN=128,-O2,14,2,0.000228
True,True,-DN=128,-O2,15,2,0.000245
True,True,-DN=128,-O2,16,2,0.000246
True,True,-DN=128,-O3,1,2,0.000243
True,True,-DN=128,-O3,2,2,0.00023
True,True,-DN=128,-O3,3,2,0.000243
True,True,-DN=128,-O3,4,2,0.000226
True,True,-DN=128,-O3,5,2,0.000224
True,True,-DN=128,-O3,6,2,0.000242
True,True,-DN=128,-O3,7,2,0.000243
True,True,-DN=128,-O3,8,2,0.000252
True,True,-DN=128,-O3,9,2,0.000244
True,True,-DN=128,-O3,10,2,0.000221
True,True,-DN=128,-O3,11,2,0.000218
True,True,-DN=128,-O3,12,2,0.000225
True,True,-DN=128,-O3,13,2,0.000253
True,True,-DN=128,-O3,14,2,0.000251
True,True,-DN=128,-O3,15,2,0.000255
True,True,-DN=128,-O3,16,2,0.000227
True,True,-DN=256,-O0,1,2,0.023376
True,True,-DN=256,-O0,2,2,0.02357
True,True,-DN=256,-O0,3,2,0.024615
True,True,-DN=256,-O0,4,2,0.024268
True,True,-DN=256,-O0,5,2,0.024357
True,True,-DN=256,-O0,6,2,0.023589
True,True,-DN=256,-O0,7,2,0.023769
True,True,-DN=256,-O0,8,2,0.023963
True,True,-DN=256,-O0,9,2,0.023689
True,True,-DN=256,-O0,10,2,0.023831
True,True,-DN=256,-O0,11,2,0.024696
True,True,-DN=256,-O0,12,2,0.033476
True,True,-DN=256,-O0,13,2,0.023894
True,True,-DN=256,-O0,14,2,0.023988
True,True,-DN=256,-O0,15,2,0.023669
True,True,-DN=256,-O0,16,2,0.024028
True,True,-DN=256,-O2,1,2,0.00188
True,True,-DN=256,-O2,2,2,0.001819
True,True,-DN=256,-O2,3,2,0.001844
True,True,-DN=256,-O2,4,2,0.00194
True,True,-DN=256,-O2,5,2,0.001934
True,True,-DN=256,-O2,6,2,0.001878
True,True,-DN=256,-O2,7,2,0.001862
True,True,-DN=256,-O2,8,2,0.001849
True,True,-DN=256,-O2,9,2,0.001853
True,True,-DN=256,-O2,10,2,0.001877
True,True,-DN=256,-O2,11,2,0.001837
True,True,-DN=256,-O2,12,2,0.001903
True,True,-DN=256,-O2,13,2,0.001873
True,True,-DN=256,-O2,14,2,0.001871
True,True,-DN=256,-O2,15,2,0.001874
True,True,-DN=256,-O2,16,2,0.001867
True,True,-DN=256,-O3,1,2,0.001889
True,True,-DN=256,-O3,2,2,0.001811
True,True,-DN=256,-O3,3,2,0.001771
True,True,-DN=256,-O3,4,2,0.00182
True,True,-DN=256,-O3,5,2,0.001923
True,True,-DN=256,-O3,6,2,0.001976
True,True,-DN=256,-O3,7,2,0.002185
True,True,-DN=256,-O3,8,2,0.0025
True,True,-DN=256,-O3,9,2,0.001958
True,True,-DN=256,-O3,10,2,0.001897
True,True,-DN=256,-O3,11,2,0.001892
True,True,-DN=256,-O3,12,2,0.001818
True,True,-DN=256,-O3,13,2,0.001864
True,True,-DN=256,-O3,14,2,0.001859
True,True,-DN=256,-O3,15,2,0.001956
True,True,-DN=256,-O3,16,2,0.001907
True,False,-DN=32,-O0,1,2,4.4e-05
True,False,-DN=32,-O0,2,2,4.9e-05
True,False,-DN=32,-O0,3,2,8e-05
True,False,-DN=32,-O0,4,2,4.6e-05
True,False,-DN=32,-O0,5,2,4.4e-05
True,False,-DN=32,-O0,6,2,6e-05
True,False,-DN=32,-O0,7,2,4.5e-05
True,False,-DN=32,-O0,8,2,4.5e-05
True,False,-DN=32,-O0,9,2,5e-05
True,False,-DN=32,-O0,10,2,4.5e-05
True,False,-DN=32,-O0,11,2,4.5e-05
True,False,-DN=32,-O0,12,2,5.6e-05
True,False,-DN=32,-O0,13,2,4.7e-05
True,False,-DN=32,-O0,14,2,4.8e-05
True,False,-DN=32,-O0,15,2,4.8e-05
True,False,-DN=32,-O0,16,2,4.9e-05
True,False,-DN=32,-O2,1,2,6e-06
True,False,-DN=32,-O2,2,2,7e-06
True,False,-DN=32,-O2,3,2,4e-06
True,False,-DN=32,-O2,4,2,5e-06
True,False,-DN=32,-O2,5,2,4e-06
True,False,-DN=32,-O2,6,2,3e-06
True,False,-DN=32,-O2,7,2,3e-06
True,False,-DN=32,-O2,8,2,5e-06
True,False,-DN=32,-O2,9,2,3e-06
True,False,-DN=32,-O2,10,2,4e-06
True,False,-DN=32,-O2,11,2,4e-06
True,False,-DN=32,-O2,12,2,3e-06
True,False,-DN=32,-O2,13,2,4e-06
True,False,-DN=32,-O2,14,2,6e-06
True,False,-DN=32,-O2,15,2,3e-06
True,False,-DN=32,-O2,16,2,3e-06
True,False,-DN=32,-O3,1,2,1.2e-05
True,False,-DN=32,-O3,2,2,9e-06
True,False,-DN=32,-O3,3,2,1.1e-05
True,False,-DN=32,-O3,4,2,9e-06
True,False,-DN=32,-O3,5,2,1.1e-05
True,False,-DN=32,-O3,6,2,8e-06
True,False,-DN=32,-O3,7,2,9e-06
True,False,-DN=32,-O3,8,2,1.1e-05
True,False,-DN=32,-O3,9,2,8e-06
True,False,-DN=32,-O3,10,2,9e-06
True,False,-DN=32,-O3,11,2,8e-06
True,False,-DN=32,-O3,12,2,9e-06
True,False,-DN=32,-O3,13,2,8e-06
True,False,-DN=32,-O3,14,2,1.2e-05
True,False,-DN=32,-O3,15,2,1.1e-05
True,False,-DN=32,-O3,16,2,8e-06
True,False,-DN=64,-O0,1,2,0.00035
True,False,-DN=64,-O0,2,2,0.000365
True,False,-DN=64,-O0,3,2,0.00035
True,False,-DN=64,-O0,4,2,0.000369
True,False,-DN=64,-O0,5,2,0.000412
True,False,-DN=64,-O0,6,2,0.000354
True,False,-DN=64,-O0,7,2,0.00036
True,False,-DN=64,-O0,8,2,0.000362
True,False,-DN=64,-O0,9,2,0.000388
True,False,-DN=64,-O0,10,2,0.000379
True,False,-DN=64,-O0,11,2,0.000383
True,False,-DN=64,-O0,12,2,0.000369
True,False,-DN=64,-O0,13,2,0.000366
True,False,-DN=64,-O0,14,2,0.000378
True,False,-DN=64,-O0,15,2,0.000367
True,False,-DN=64,-O0,16,2,0.000363
True,False,-DN=64,-O2,1,2,2.7e-05
True,False,-DN=64,-O2,2,2,3.4e-05
True,False,-DN=64,-O2,3,2,3.6e-05
True,False,-DN=64,-O2,4,2,2.9e-05
True,False,-DN=64,-O2,5,2,2.6e-05
True,False,-DN=64,-O2,6,2,2.7e-05
True,False,-DN=64,-O2,7,2,2.7e-05
True,False,-DN=64,-O2,8,2,3.5e-05
True,False,-DN=64,-O2,9,2,2.7e-05
True,False,-DN=64,-O2,10,2,2.7e-05
True,False,-DN=64,-O2,11,2,3e-05
True,False,-DN=64,-O2,12,2,2.7e-05
True,False,-DN=64,-O2,13,2,2.6e-05
True,False,-DN=64,-O2,14,2,2.7e-05
True,False,-DN=64,-O2,15,2,2.7e-05
True,False,-DN=64,-O2,16,2,2.8e-05
True,False,-DN=64,-O3,1,2,2.3e-05
True,False,-DN=64,-O3,2,2,2.3e-05
True,False,-DN=64,-O3,3,2,2.3e-05
True,False,-DN=64,-O3,4,2,2.4e-05
True,False,-DN=64,-O3,5,2,2.3e-05
True,False,-DN=64,-O3,6,2,2.4e-05
True,False,-DN=64,-O3,7,2,2.2e-05
True,False,-DN=64,-O3,8,2,2.3e-05
True,False,-DN=64,-O3,9,2,2.3e-05
True,False,-DN=64,-O3,10,2,2.3e-05
True,False,-DN=64,-O3,11,2,2.2e-05
True,False,-DN=64,-O3,12,2,2.3e-05
True,False,-DN=64,-O3,13,2,2.2e-05
True,False,-DN=64,-O3,14,2,2.3e-05
True,False,-DN=64,-O3,15,2,2.3e-05
True,False,-DN=64,-O3,16,2,4.8e-05
True,False,-DN=128,-O0,1,2,0.002936
True,False,-DN=128,-O0,2,2,0.003012
True,False,-DN=128,-O0,3,2,0.003016
True,False,-DN=128,-O0,4,2,0.003013
True,False,-DN=128,-O0,5,2,0.002857
True,False,-DN=128,-O0,6,2,0.003362
True,False,-DN=128,-O0,7,2,0.002889
True,False,-DN=128,-O0,8,2,0.002899
True,False,-DN=128,-O0,9,2,0.002891
True,False,-DN=128,-O0,10,2,0.003048
True,False,-DN=128,-O0,11,2,0.00289
True,False,-DN=128,-O0,12,2,0.002839
True,False,-DN=128,-O0,13,2,0.003498
True,False,-DN=128,-O0,14,2,0.002972
True,False,-DN=128,-O0,15,2,0.003005
True,False,-DN=128,-O0,16,2,0.002953
True,False,-DN=128,-O2,1,2,0.00022
True,False,-DN=128,-O2,2,2,0.000228
True,False,-DN=128,-O2,3,2,0.00022
True,False,-DN=128,-O2,4,2,0.000253
True,False,-DN=128,-O2,5,2,0.000228
True,False,-DN=128,-O2,6,2,0.00022
True,False,-DN=128,-O2,7,2,0.00022
True,False,-DN=128,-O2,8,2,0.000227
True,False,-DN=128,-O2,9,2,0.00022
True,False,-DN=128,-O2,10,2,0.00023
True,False,-DN=128,-O2,11,2,0.00022
True,False,-DN=128,-O2,12,2,0.000225
True,False,-DN=128,-O2,13,2,0.00022
True,False,-DN=128,-O2,14,2,0.000224
True,False,-DN=128,-O2,15,2,0.00022
True,False,-DN=128,-O2,16,2,0.000224
True,False,-DN=128,-O3,1,2,0.000219
True,False,-DN=128,-O3,2,2,0.000225
True,False,-DN=128,-O3,3,2,0.000212
True,False,-DN=128,-O3,4,2,0.000223
True,False,-DN=128,-O3,5,2,0.000219
True,False,-DN=128,-O3,6,2,0.000225
True,False,-DN=128,-O3,7,2,0.000218
True,False,-DN=128,-O3,8,2,0.000243
True,False,-DN=128,-O3,9,2,0.000226
True,False,-DN=128,-O3,10,2,0.000219
True,False,-DN=128,-O3,11,2,0.000222
True,False,-DN=128,-O3,12,2,0.000219
True,False,-DN=128,-O3,13,2,0.000226
True,False,-DN=128,-O3,14,2,0.000218
True,False,-DN=128,-O3,15,2,0.000219
True,False,-DN=128,-O3,16,2,0.000247
True,False,-DN=256,-O0,1,2,0.024486
True,False,-DN=256,-O0,2,2,0.023433
True,False,-DN=256,-O0,3,2,0.024282
True,False,-DN=256,-O0,4,2,0.023374
True,False,-DN=256,-O0,5,2,0.024955
True,False,-DN=256,-O0,6,2,0.024436
True,False,-DN=256,-O0,7,2,0.023528
True,False,-DN=256,-O0,8,2,0.023793
True,False,-DN=256,-O0,9,2,0.024005
True,False,-DN=256,-O0,10,2,0.023327
True,False,-DN=256,-O0,11,2,0.024064
True,False,-DN=256,-O0,12,2,0.023075
True,False,-DN=256,-O0,13,2,0.023997
True,False,-DN=256,-O0,14,2,0.024493
True,False,-DN=256,-O0,15,2,0.023535
True,False,-DN=256,-O0,16,2,0.023392
True,False,-DN=256,-O2,1,2,0.001855
True,False,-DN=256,-O2,2,2,0.001768
True,False,-DN=256,-O2,3,2,0.001891
True,False,-DN=256,-O2,4,2,0.001853
True,False,-DN=256,-O2,5,2,0.001875
True,False,-DN=256,-O2,6,2,0.0018
True,False,-DN=256,-O2,7,2,0.001767
True,False,-DN=256,-O2,8,2,0.001837
True,False,-DN=256,-O2,9,2,0.001797
True,False,-DN=256,-O2,10,2,0.00179
True,False,-DN=256,-O2,11,2,0.001838
True,False,-DN=256,-O2,12,2,0.001751
True,False,-DN=256,-O2,13,2,0.001802
True,False,-DN=256,-O2,14,2,0.00177
True,False,-DN=256,-O2,15,2,0.001897
True,False,-DN=256,-O2,16,2,0.001847
True,False,-DN=256,-O3,1,2,0.001755
True,False,-DN=256,-O3,2,2,0.002093
True,False,-DN=256,-O3,3,2,0.001943
True,False,-DN=256,-O3,4,2,0.001704
True,False,-DN=256,-O3,5,2,0.001865
True,False,-DN=256,-O3,6,2,0.00182
True,False,-DN=256,-O3,7,2,0.001775
True,False,-DN=256,-O3,8,2,0.001888
True,False,-DN=256,-O3,9,2,0.001978
True,False,-DN=256,-O3,10,2,0.001886
True,False,-DN=256,-O3,11,2,0.001874
True,False,-DN=256,-O3,12,2,0.001857
True,False,-DN=256,-O3,13,2,0.001952
True,False,-DN=256,-O3,14,2,0.001859
True,False,-DN=256,-O3,15,2,0.001862
True,False,-DN=256,-O3,16,2,0.001956
False,True,-DN=32,-O0,1,2,5.8e-05
False,True,-DN=32,-O0,2,2,4.7e-05
False,True,-DN=32,-O0,3,2,5.1e-05
False,True,-DN=32,-O0,4,2,4.8e-05
False,True,-DN=32,-O0,5,2,4.7e-05
False,True,-DN=32,-O0,6,2,4.7e-05
False,True,-DN=32,-O0,7,2,4.8e-05
False,True,-DN=32,-O0,8,2,4.7e-05
False,True,-DN=32,-O0,9,2,4.7e-05
False,True,-DN=32,-O0,10,2,5.4e-05
False,True,-DN=32,-O0,11,2,4.7e-05
False,True,-DN=32,-O0,12,2,8.2e-05
False,True,-DN=32,-O0,13,2,4.6e-05
False,True,-DN=32,-O0,14,2,4.6e-05
False,True,-DN=32,-O0,15,2,5.3e-05
False,True,-DN=32,-O0,16,2,4.6e-05
False,True,-DN=32,-O2,1,2,3e-06
False,True,-DN=32,-O2,2,2,5e-06
False,True,-DN=32,-O2,3,2,5e-06
False,True,-DN=32,-O2,4,2,3e-06
False,True,-DN=32,-O2,5,2,6e-06
False,True,-DN=32,-O2,6,2,2e-06
False,True,-DN=32,-O2,7,2,5e-06
False,True,-DN=32,-O2,8,2,5e-06
False,True,-DN=32,-O2,9,2,6e-06
False,True,-DN=32,-O2,10,2,6e-06
False,True,-DN=32,-O2,11,2,2e-06
False,True,-DN=32,-O2,12,2,5e-06
False,True,-DN=32,-O2,13,2,3e-06
False,True,-DN=32,-O2,14,2,6e-06
False,True,-DN=32,-O2,15,2,5e-06
False,True,-DN=32,-O2,16,2,5e-06
False,True,-DN=32,-O3,1,2,1.1e-05
False,True,-DN=32,-O3,2,2,1.2e-05
False,True,-DN=32,-O3,3,2,8e-06
False,True,-DN=32,-O3,4,2,8e-06
False,True,-DN=32,-O3,5,2,1.4e-05
False,True,-DN=32,-O3,6,2,1.1e-05
False,True,-DN=32,-O3,7,2,8e-06
False,True,-DN=32,-O3,8,2,1.4e-05
False,True,-DN=32,-O3,9,2,1.1e-05
False,True,-DN=32,-O3,10,2,1e-05
False,True,-DN=32,-O3,11,2,8e-06
False,True,-DN=32,-O3,12,2,1.1e-05
False,True,-DN=32,-O3,13,2,8e-06
False,True,-DN=32,-O3,14,2,1.2e-05
False,True,-DN=32,-O3,15,2,8e-06
False,True,-DN=32,-O3,16,2,8e-06
False,True,-DN=64,-O0,1,2,0.000418
False,True,-DN=64,-O0,2,2,0.000361
False,True,-DN=64,-O0,3,2,0.000399
False,True,-DN=64,-O0,4,2,0.000395
False,True,-DN=64,-O0,5,2,0.00039
False,True,-DN=64,-O0,6,2,0.000351
False,True,-DN=64,-O0,7,2,0.000393
False,True,-DN=64,-O0,8,2,0.000431
False,True,-DN=64,-O0,9,2,0.00036
False,True,-DN=64,-O0,10,2,0.000367
False,True,-DN=64,-O0,11,2,0.000397
False,True,-DN=64,-O0,12,2,0.000359
False,True,-DN=64,-O0,13,2,0.000352
False,True,-DN=64,-O0,14,2,0.000377
False,True,-DN=64,-O0,15,2,0.000363
False,True,-DN=64,-O0,16,2,0.000366
False,True,-DN=64,-O2,1,2,2.7e-05
False,True,-DN=64,-O2,2,2,3.4e-05
False,True,-DN=64,-O2,3,2,3.4e-05
False,True,-DN=64,-O2,4,2,2.7e-05
False,True,-DN=64,-O2,5,2,2.8e-05
False,True,-DN=64,-O2,6,2,3.5e-05
False,True,-DN=64,-O2,7,2,3.5e-05
False,True,-DN=64,-O2,8,2,3.5e-05
False,True,-DN=64,-O2,9,2,3.5e-05
False,True,-DN=64,-O2,10,2,3.4e-05
False,True,-DN=64,-O2,11,2,3.3e-05
False,True,-DN=64,-O2,12,2,3.4e-05
False,True,-DN=64,-O2,13,2,2.9e-05
False,True,-DN=64,-O2,14,2,2.8e-05
False,True,-DN=64,-O2,15,2,3.6e-05
False,True,-DN=64,-O2,16,2,3.4e-05
False,True,-DN=64,-O3,1,2,3.1e-05
False,True,-DN=64,-O3,2,2,3.3e-05
False,True,-DN=64,-O3,3,2,2.4e-05
False,True,-DN=64,-O3,4,2,2.3e-05
False,True,-DN=64,-O3,5,2,3e-05
False,True,-DN=64,-O3,6,2,3e-05
False,True,-DN=64,-O3,7,2,3.1e-05
False,True,-DN=64,-O3,8,2,3.1e-05
False,True,-DN=64,-O3,9,2,3.1e-05
False,True,-DN=64,-O3,10,2,3e-05
False,True,-DN=64,-O3,11,2,3.2e-05
False,True,-DN=64,-O3,12,2,3.2e-05
False,True,-DN=64,-O3,13,2,3.2e-05
False,True,-DN=64,-O3,14,2,2.4e-05
False,True,-DN=64,-O3,15,2,3.1e-05
False,True,-DN=64,-O3,16,2,3.1e-05
False,True,-DN=128,-O0,1,2,0.002966
False,True,-DN=128,-O0,2,2,0.002931
False,True,-DN=128,-O0,3,2,0.002986
False,True,-DN=128,-O0,4,2,0.00291
False,True,-DN=128,-O0,5,2,0.002931
False,True,-DN=128,-O0,6,2,0.002969
False,True,-DN=128,-O0,7,2,0.00302
False,True,-DN=128,-O0,8,2,0.003179
False,True,-DN=128,-O0,9,2,0.002953
False,True,-DN=128,-O0,10,2,0.002958
False,True,-DN=128,-O0,11,2,0.002949
False,True,-DN=128,-O0,12,2,0.002964
False,True,-DN=128,-O0,13,2,0.002857
False,True,-DN=128,-O0,14,2,0.00292
False,True,-DN=128,-O0,15,2,0.003004
False,True,-DN=128,-O0,16,2,0.003067
False,True,-DN=128,-O2,1,2,0.00022
False,True,-DN=128,-O2,2,2,0.000246
False,True,-DN=128,-O2,3,2,0.000224
False,True,-DN=128,-O2,4,2,0.000245
False,True,-DN=128,-O2,5,2,0.000233
False,True,-DN=128,-O2,6,2,0.000229
False,True,-DN=128,-O2,7,2,0.000345
False,True,-DN=128,-O2,8,2,0.000262
False,True,-DN=128,-O2,9,2,0.000247
False,True,-DN=128,-O2,10,2,0.000246
False,True,-DN=128,-O2,11,2,0.000245
False,True,-DN=128,-O2,12,2,0.000245
False,True,-DN=128,-O2,13,2,0.000249
False,True,-DN=128,-O2,14,2,0.000228
False,True,-DN=128,-O2,15,2,0.000235
False,True,-DN=128,-O2,16,2,0.000222
False,True,-DN=128,-O3,1,2,0.000243
False,True,-DN=128,-O3,2,2,0.000218
False,True,-DN=128,-O3,3,2,0.00025
False,True,-DN=128,-O3,4,2,0.000242
False,True,-DN=128,-O3,5,2,0.000242
False,True,-DN=128,-O3,6,2,0.000227
False,True,-DN=128,-O3,7,2,0.000405
False,True,-DN=128,-O3,8,2,0.000277
False,True,-DN=128,-O3,9,2,0.000243
False,True,-DN=128,-O3,10,2,0.000243
False,True,-DN=128,-O3,11,2,0.000245
False,True,-DN=128,-O3,12,2,0.000404
False,True,-DN=128,-O3,13,2,0.000263
False,True,-DN=128,-O3,14,2,0.000252
False,True,-DN=128,-O3,15,2,0.000293
False,True,-DN=128,-O3,16,2,0.000219
False,True,-DN=256,-O0,1,2,0.023073
False,True,-DN=256,-O0,2,2,0.023424
False,True,-DN=256,-O0,3,2,0.023813
False,True,-DN=256,-O0,4,2,0.024048
False,True,-DN=256,-O0,5,2,0.023655
False,True,-DN=256,-O0,6,2,0.023479
False,True,-DN=256,-O0,7,2,0.023139
False,True,-DN=256,-O0,8,2,0.0236
False,True,-DN=256,-O0,9,2,0.023796
False,True,-DN=256,-O0,10,2,0.023729
False,True,-DN=256,-O0,11,2,0.026307
False,True,-DN=256,-O0,12,2,0.024494
False,True,-DN=256,-O0,13,2,0.024471
False,True,-DN=256,-O0,14,2,0.045646
False,True,-DN=256,-O0,15,2,0.02387
False,True,-DN=256,-O0,16,2,0.023886
False,True,-DN=256,-O2,1,2,0.001987
False,True,-DN=256,-O2,2,2,0.001839
False,True,-DN=256,-O2,3,2,0.001937
False,True,-DN=256,-O2,4,2,0.001862
False,True,-DN=256,-O2,5,2,0.001937
False,True,-DN=256,-O2,6,2,0.001764
False,True,-DN=256,-O2,7,2,0.00187
False,True,-DN=256,-O2,8,2,0.001891
False,True,-DN=256,-O2,9,2,0.001908
False,True,-DN=256,-O2,10,2,0.001832
False,True,-DN=256,-O2,11,2,0.001836
False,True,-DN=256,-O2,12,2,0.001862
False,True,-DN=256,-O2,13,2,0.001849
False,True,-DN=256,-O2,14,2,0.001908
False,True,-DN=256,-O2,15,2,0.001892
False,True,-DN=256,-O2,16,2,0.001879
False,True,-DN=256,-O3,1,2,0.001766
False,True,-DN=256,-O3,2,2,0.001868
False,True,-DN=256,-O3,3,2,0.002022
False,True,-DN=256,-O3,4,2,0.001805
False,True,-DN=256,-O3,5,2,0.001781
False,True,-DN=256,-O3,6,2,0.001864
False,True,-DN=256,-O3,7,2,0.001874
False,True,-DN=256,-O3,8,2,0.001848
False,True,-DN=256,-O3,9,2,0.001825
False,True,-DN=256,-O3,10,2,0.001855
False,True,-DN=256,-O3,11,2,0.002126
False,True,-DN=256,-O3,12,2,0.001915
False,True,-DN=256,-O3,13,2,0.001881
False,True,-DN=256,-O3,14,2,0.001888
False,True,-DN=256,-O3,15,2,0.001875
False,True,-DN=256,-O3,16,2,0.00187
False,False,-DN=32,-O0,1,2,4.8e-05
False,False,-DN=32,-O0,2,2,5.8e-05
False,False,-DN=32,-O0,3,2,4.5e-05
False,False,-DN=32,-O0,4,2,4.6e-05
False,False,-DN=32,-O0,5,2,4.5e-05
False,False,-DN=32,-O0,6,2,4.5e-05
False,False,-DN=32,-O0,7,2,8.5e-05
False,False,-DN=32,-O0,8,2,4.4e-05
False,False,-DN=32,-O0,9,2,4.6e-05
False,False,-DN=32,-O0,10,2,5.3e-05
False,False,-DN=32,-O0,11,2,4.7e-05
False,False,-DN=32,-O0,12,2,4.5e-05
False,False,-DN=32,-O0,13,2,5.2e-05
False,False,-DN=32,-O0,14,2,4.5e-05
False,False,-DN=32,-O0,15,2,4.4e-05
False,False,-DN=32,-O0,16,2,4.6e-05
False,False,-DN=32,-O2,1,2,3e-06
False,False,-DN=32,-O2,2,2,3e-06
False,False,-DN=32,-O2,3,2,3e-06
False,False,-DN=32,-O2,4,2,3e-06
False,False,-DN=32,-O2,5,2,3e-06
False,False,-DN=32,-O2,6,2,6e-06
False,False,-DN=32,-O2,7,2,6e-06
False,False,-DN=32,-O2,8,2,5e-06
False,False,-DN=32,-O2,9,2,3e-06
False,False,-DN=32,-O2,10,2,3e-06
False,False,-DN=32,-O2,11,2,3e-06
False,False,-DN=32,-O2,12,2,2e-06
False,False,-DN=32,-O2,13,2,5e-06
False,False,-DN=32,-O2,14,2,3e-06
False,False,-DN=32,-O2,15,2,2e-06
False,False,-DN=32,-O2,16,2,3e-06
False,False,-DN=32,-O3,1,2,9e-06
False,False,-DN=32,-O3,2,2,9e-06
False,False,-DN=32,-O3,3,2,8e-06
False,False,-DN=32,-O3,4,2,8e-06
False,False,-DN=32,-O3,5,2,8e-06
False,False,-DN=32,-O3,6,2,1.1e-05
False,False,-DN=32,-O3,7,2,1.2e-05
False,False,-DN=32,-O3,8,2,1e-05
False,False,-DN=32,-O3,9,2,8e-06
False,False,-DN=32,-O3,10,2,8e-06
False,False,-DN=32,-O3,11,2,1.1e-05
False,False,-DN=32,-O3,12,2,1.1e-05
False,False,-DN=32,-O3,13,2,9e-06
False,False,-DN=32,-O3,14,2,8e-06
False,False,-DN=32,-O3,15,2,9e-06
False,False,-DN=32,-O3,16,2,8e-06
False,False,-DN=64,-O0,1,2,0.000392
False,False,-DN=64,-O0,2,2,0.000351
False,False,-DN=64,-O0,3,2,0.000363
False,False,-DN=64,-O0,4,2,0.00035
False,False,-DN=64,-O0,5,2,0.000369
False,False,-DN=64,-O0,6,2,0.000358
False,False,-DN=64,-O0,7,2,0.000384
False,False,-DN=64,-O0,8,2,0.000377
False,False,-DN=64,-O0,9,2,0.000355
False,False,-DN=64,-O0,10,2,0.000362
False,False,-DN=64,-O0,11,2,0.000417
False,False,-DN=64,-O0,12,2,0.00036
False,False,-DN=64,-O0,13,2,0.00039
False,False,-DN=64,-O0,14,2,0.000381
False,False,-DN=64,-O0,15,2,0.000379
False,False,-DN=64,-O0,16,2,0.000349
False,False,-DN=64,-O2,1,2,2.7e-05
False,False,-DN=64,-O2,2,2,2.7e-05
False,False,-DN=64,-O2,3,2,2.8e-05
False,False,-DN=64,-O2,4,2,2.7e-05
False,False,-DN=64,-O2,5,2,2.7e-05
False,False,-DN=64,-O2,6,2,2.7e-05
False,False,-DN=64,-O2,7,2,2.8e-05
False,False,-DN=64,-O2,8,2,3e-05
False,False,-DN=64,-O2,9,2,2.7e-05
False,False,-DN=64,-O2,10,2,2.7e-05
False,False,-DN=64,-O2,11,2,3.4e-05
False,False,-DN=64,-O2,12,2,2.8e-05
False,False,-DN=64,-O2,13,2,2.7e-05
False,False,-DN=64,-O2,14,2,2.7e-05
False,False,-DN=64,-O2,15,2,2.7e-05
False,False,-DN=64,-O2,16,2,2.7e-05
False,False,-DN=64,-O3,1,2,2.3e-05
False,False,-DN=64,-O3,2,2,2.2e-05
False,False,-DN=64,-O3,3,2,3.1e-05
False,False,-DN=64,-O3,4,2,2.3e-05
False,False,-DN=64,-O3,5,2,2.3e-05
False,False,-DN=64,-O3,6,2,2.3e-05
False,False,-DN=64,-O3,7,2,2.4e-05
False,False,-DN=64,-O3,8,2,2.3e-05
False,False,-DN=64,-O3,9,2,2.4e-05
False,False,-DN=64,-O3,10,2,2.2e-05
False,False,-DN=64,-O3,11,2,2.3e-05
False,False,-DN=64,-O3,12,2,2.3e-05
False,False,-DN=64,-O3,13,2,3.1e-05
False,False,-DN=64,-O3,14,2,2.3e-05
False,False,-DN=64,-O3,15,2,2.3e-05
False,False,-DN=64,-O3,16,2,2.5e-05
False,False,-DN=128,-O0,1,2,0.002867
False,False,-DN=128,-O0,2,2,0.002821
False,False,-DN=128,-O0,3,2,0.00299
False,False,-DN=128,-O0,4,2,0.002879
False,False,-DN=128,-O0,5,2,0.002921
False,False,-DN=128,-O0,6,2,0.003075
False,False,-DN=128,-O0,7,2,0.002889
False,False,-DN=128,-O0,8,2,0.002892
False,False,-DN=128,-O0,9,2,0.0031
False,False,-DN=128,-O0,10,2,0.002863
False,False,-DN=128,-O0,11,2,0.002974
False,False,-DN=128,-O0,12,2,0.002895
False,False,-DN=128,-O0,13,2,0.002894
False,False,-DN=128,-O0,14,2,0.002866
False,False,-DN=128,-O0,15,2,0.00293
False,False,-DN=128,-O0,16,2,0.002872
False,False,-DN=128,-O2,1,2,0.000229
False,False,-DN=128,-O2,2,2,0.000221
False,False,-DN=128,-O2,3,2,0.000229
False,False,-DN=128,-O2,4,2,0.00022
False,False,-DN=128,-O2,5,2,0.000221
False,False,-DN=128,-O2,6,2,0.000226
False,False,-DN=128,-O2,7,2,0.00022
False,False,-DN=128,-O2,8,2,0.000224
False,False,-DN=128,-O2,9,2,0.000221
False,False,-DN=128,-O2,10,2,0.000227
False,False,-DN=128,-O2,11,2,0.00022
False,False,-DN=128,-O2,12,2,0.000247
False,False,-DN=128,-O2,13,2,0.000232
False,False,-DN=128,-O2,14,2,0.000224
False,False,-DN=128,-O2,15,2,0.000225
False,False,-DN=128,-O2,16,2,0.00022
False,False,-DN=128,-O3,1,2,0.000244
False,False,-DN=128,-O3,2,2,0.000224
False,False,-DN=128,-O3,3,2,0.000219
False,False,-DN=128,-O3,4,2,0.000226
